1,1,0.384313725,1
1,1,0.411764706,1
1,1,0.443137255,1
1,1,0.474509804,1
1,1,0.505882353,1
1,1,0.533333333,1
1,1,0.564705882,1
1,1,0.596078431,1
1,1,0.62745098,1
1,1,0.654901961,1
1,1,0.68627451,1
1,1,0.717647059,1
1,1,0.749019608,1
1,1,0.780392157,1
1,1,0.811764706,1
1,1,0.843137255,1
1,1,0.874509804,1
1,1,0.890196078,1
1,1,0.905882353,1
1,1,0.921568627,1
1,1,0.937254902,1
1,1,0.952941176,1
1,1,0.968627451,1
1,1,0.984313725,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
